item_id,order_id,book_id,quantity,unit_price,line_total
I002094,O00818,B0131,1,16000,16000
I002095,O00819,B0112,1,33000,33000
I002096,O00819,B0035,2,31000,62000
I002097,O00819,B0082,2,23000,46000
I002098,O00820,B0140,3,28000,84000
I002099,O00820,B0117,2,25000,50000
I002100,O00820,B0055,1,14000,14000
I002101,O00821,B0085,1,39000,39000
I002102,O00821,B0034,3,44000,132000
I002103,O00822,B0025,1,41000,41000
I002104,O00822,B0159,1,17000,17000
I002105,O00822,B0109,1,11000,11000
I002106,O00823,B0194,1,21000,21000
I002107,O00824,B0030,1,9000,9000
I002108,O00824,B0174,1,31000,31000
I002109,O00824,B0156,1,35000,35000
I002110,O00825,B0057,1,42000,42000
I002111,O00825,B0132,1,34000,34000
I002112,O00825,B0156,1,35000,35000
I002113,O00826,B0078,1,16000,16000
I002114,O00826,B0039,1,30000,30000
I002115,O00826,B0101,2,31000,62000
I002116,O00826,B0191,2,19000,38000
I002117,O00827,B0176,1,38000,38000
I002118,O00827,B0100,2,15000,30000
I002119,O00827,B0040,3,17000,51000
I002120,O00828,B0189,2,38000,76000
I002121,O00828,B0050,3,17000,51000
I002122,O00828,B0075,1,18000,18000
I002123,O00828,B0131,3,16000,48000
I002124,O00829,B0122,1,12000,12000
I002125,O00829,B0129,1,38000,38000
I002126,O00829,B0151,1,12000,12000
I002127,O00829,B0024,1,36000,36000
I002128,O00830,B0200,1,44000,44000
I002129,O00831,B0145,2,40000,80000
I002130,O00832,B0085,3,39000,117000
I002131,O00832,B0160,1,33000,33000
I002132,O00832,B0138,2,40000,80000
I002133,O00833,B0002,3,13000,39000
I002134,O00834,B0155,1,41000,41000
I002135,O00834,B0131,3,16000,48000
I002136,O00834,B0048,2,11000,22000
I002137,O00834,B0128,2,30000,60000
I002138,O00835,B0067,3,35000,105000
I002139,O00836,B0061,1,32000,32000
I002140,O00837,B0041,1,27000,27000
I002141,O00837,B0117,1,25000,25000
I002142,O00837,B0168,1,27000,27000
I002143,O00838,B0164,1,31000,31000
I002144,O00839,B0071,2,42000,84000
I002145,O00839,B0113,3,40000,120000
I002146,O00840,B0019,1,26000,26000
I002147,O00840,B0066,1,30000,30000
I002148,O00841,B0152,3,37000,111000
I002149,O00841,B0187,2,36000,72000
I002150,O00841,B0085,1,39000,39000
I002151,O00842,B0174,2,31000,62000
I002152,O00842,B0108,1,31000,31000
I002153,O00842,B0099,1,18000,18000
I002154,O00843,B0029,1,16000,16000
I002155,O00843,B0061,1,32000,32000
I002156,O00844,B0140,2,28000,56000
I002157,O00844,B0001,1,13000,13000
I002158,O00845,B0173,1,31000,31000
I002159,O00845,B0144,1,19000,19000
I002160,O00845,B0068,1,36000,36000
I002161,O00846,B0032,1,33000,33000
I002162,O00846,B0153,3,20000,60000
I002163,O00846,B0173,3,31000,93000
I002164,O00847,B0003,1,29000,29000
I002165,O00847,B0189,1,38000,38000
I002166,O00848,B0155,2,41000,82000
I002167,O00849,B0083,1,20000,20000
I002168,O00849,B0135,1,27000,27000
I002169,O00849,B0114,2,36000,72000
I002170,O00850,B0178,1,11000,11000
I002171,O00850,B0040,1,17000,17000
I002172,O00851,B0145,1,40000,40000
I002173,O00851,B0074,3,34000,102000
I002174,O00851,B0174,1,31000,31000
I002175,O00851,B0078,2,16000,32000
I002176,O00852,B0154,1,28000,28000
I002177,O00852,B0111,2,19000,38000
I002178,O00853,B0020,1,34000,34000
I002179,O00853,B0165,1,36000,36000
I002180,O00853,B0127,2,16000,32000
I002181,O00853,B0066,1,30000,30000
I002182,O00854,B0079,1,25000,25000
I002183,O00854,B0190,2,37000,74000
I002184,O00854,B0047,1,42000,42000
I002185,O00854,B0181,1,30000,30000
I002186,O00855,B0184,1,41000,41000
I002187,O00855,B0038,2,32000,64000
I002188,O00855,B0030,1,9000,9000
I002189,O00855,B0187,1,36000,36000
I002190,O00856,B0088,1,43000,43000
I002191,O00856,B0187,1,36000,36000
I002192,O00856,B0054,2,18000,36000
I002193,O00857,B0104,3,40000,120000
I002194,O00857,B0005,1,9000,9000
I002195,O00857,B0129,2,38000,76000
I002196,O00857,B0123,1,41000,41000
I002197,O00858,B0060,1,37000,37000
I002198,O00858,B0161,1,30000,30000
I002199,O00858,B0124,3,19000,57000
I002200,O00858,B0076,1,9000,9000
I002201,O00859,B0150,1,15000,15000
I002202,O00859,B0052,1,35000,35000
I002203,O00859,B0071,1,42000,42000
I002204,O00859,B0063,1,28000,28000
I002205,O00860,B0063,1,28000,28000
I002206,O00860,B0077,2,14000,28000
I002207,O00860,B0009,2,24000,48000
I002208,O00860,B0193,1,26000,26000
I002209,O00861,B0005,1,9000,9000
I002210,O00861,B0136,1,41000,41000
I002211,O00861,B0060,3,37000,111000
I002212,O00861,B0040,1,17000,17000
I002213,O00862,B0165,1,36000,36000
I002214,O00862,B0061,3,32000,96000
I002215,O00862,B0142,1,43000,43000
I002216,O00862,B0094,1,29000,29000
I002217,O00863,B0049,1,36000,36000
I002218,O00863,B0138,1,40000,40000
I002219,O00864,B0178,2,11000,22000
I002220,O00864,B0170,1,34000,34000
I002221,O00865,B0126,2,28000,56000
I002222,O00866,B0130,1,37000,37000
I002223,O00866,B0002,3,13000,39000
I002224,O00866,B0015,1,23000,23000
I002225,O00866,B0142,1,43000,43000
I002226,O00867,B0085,1,39000,39000
I002227,O00867,B0115,1,9000,9000
I002228,O00868,B0038,1,32000,32000
I002229,O00869,B0034,1,44000,44000
I002230,O00869,B0031,1,15000,15000
I002231,O00869,B0095,1,9000,9000
I002232,O00869,B0154,1,28000,28000
I002233,O00870,B0171,2,35000,70000
I002234,O00870,B0038,1,32000,32000
I002235,O00871,B0149,1,44000,44000
I002236,O00871,B0103,1,13000,13000
I002237,O00871,B0013,1,19000,19000
I002238,O00872,B0191,1,19000,19000
I002239,O00873,B0160,1,33000,33000
I002240,O00873,B0188,1,33000,33000
I002241,O00873,B0007,1,42000,42000
I002242,O00874,B0144,1,19000,19000
I002243,O00875,B0188,1,33000,33000
I002244,O00876,B0090,1,33000,33000
I002245,O00876,B0173,2,31000,62000
I002246,O00876,B0143,2,24000,48000
I002247,O00876,B0108,3,31000,93000
I002248,O00877,B0085,2,39000,78000
I002249,O00877,B0143,1,24000,24000
I002250,O00878,B0060,3,37000,111000
I002251,O00878,B0045,2,27000,54000
I002252,O00879,B0073,2,11000,22000
I002253,O00879,B0095,3,9000,27000
I002254,O00880,B0166,2,43000,86000
I002255,O00880,B0047,1,42000,42000
I002256,O00881,B0062,1,26000,26000
I002257,O00881,B0147,1,43000,43000
I002258,O00882,B0027,1,39000,39000
I002259,O00882,B0080,1,16000,16000
I002260,O00882,B0003,1,29000,29000
I002261,O00883,B0003,3,29000,87000
I002262,O00883,B0030,1,9000,9000
I002263,O00883,B0034,1,44000,44000
I002264,O00884,B0052,1,35000,35000
I002265,O00884,B0069,3,25000,75000
I002266,O00884,B0022,1,22000,22000
I002267,O00885,B0083,2,20000,40000
I002268,O00885,B0058,2,33000,66000
I002269,O00885,B0072,2,29000,58000
I002270,O00885,B0191,1,19000,19000
I002271,O00886,B0049,1,36000,36000
I002272,O00886,B0006,2,16000,32000
I002273,O00886,B0020,1,34000,34000
I002274,O00886,B0106,1,21000,21000
I002275,O00887,B0096,2,34000,68000
I002276,O00887,B0175,1,12000,12000
I002277,O00887,B0023,3,14000,42000
I002278,O00888,B0200,2,44000,88000
I002279,O00889,B0101,1,31000,31000
I002280,O00889,B0081,2,31000,62000
I002281,O00890,B0061,1,32000,32000
I002282,O00890,B0012,3,44000,132000
I002283,O00890,B0008,1,36000,36000
I002284,O00891,B0131,1,16000,16000
I002285,O00891,B0177,2,24000,48000
I002286,O00891,B0122,2,12000,24000
I002287,O00892,B0019,2,26000,52000
I002288,O00893,B0148,3,19000,57000
I002289,O00893,B0108,1,31000,31000
I002290,O00894,B0196,1,19000,19000
I002291,O00894,B0012,1,44000,44000
I002292,O00895,B0085,2,39000,78000
I002293,O00895,B0021,1,18000,18000
I002294,O00895,B0173,2,31000,62000
I002295,O00896,B0061,1,32000,32000
I002296,O00897,B0150,1,15000,15000
I002297,O00897,B0134,1,29000,29000
I002298,O00897,B0095,1,9000,9000
I002299,O00898,B0092,3,18000,54000
I002300,O00898,B0081,1,31000,31000
I002301,O00898,B0163,1,29000,29000
I002302,O00899,B0148,1,19000,19000
I002303,O00900,B0005,3,9000,27000
I002304,O00900,B0003,3,29000,87000
I002305,O00901,B0150,1,15000,15000
I002306,O00901,B0024,2,36000,72000
I002307,O00901,B0032,1,33000,33000
I002308,O00901,B0092,1,18000,18000
I002309,O00902,B0167,1,24000,24000
I002310,O00902,B0115,2,9000,18000
I002311,O00902,B0040,1,17000,17000
I002312,O00902,B0163,2,29000,58000
I002313,O00903,B0149,1,44000,44000
I002314,O00903,B0010,3,12000,36000
I002315,O00903,B0153,3,20000,60000
I002316,O00903,B0064,3,18000,54000
I002317,O00904,B0014,2,29000,58000
I002318,O00905,B0062,1,26000,26000
I002319,O00906,B0126,1,28000,28000
I002320,O00906,B0004,1,37000,37000
I002321,O00907,B0055,1,14000,14000
I002322,O00907,B0122,1,12000,12000
I002323,O00907,B0114,1,36000,36000
I002324,O00907,B0010,1,12000,12000
I002325,O00908,B0012,1,44000,44000
I002326,O00908,B0186,1,35000,35000
I002327,O00908,B0093,2,15000,30000
I002328,O00909,B0090,1,33000,33000
I002329,O00909,B0164,2,31000,62000
I002330,O00909,B0158,1,26000,26000
I002331,O00910,B0175,1,12000,12000
I002332,O00910,B0030,1,9000,9000
I002333,O00910,B0154,2,28000,56000
I002334,O00911,B0047,2,42000,84000
I002335,O00911,B0036,1,28000,28000
I002336,O00911,B0182,1,17000,17000
I002337,O00911,B0200,2,44000,88000
I002338,O00912,B0073,1,11000,11000
I002339,O00912,B0200,1,44000,44000
I002340,O00912,B0099,1,18000,18000
I002341,O00912,B0054,1,18000,18000
I002342,O00913,B0117,3,25000,75000
I002343,O00913,B0069,2,25000,50000
I002344,O00913,B0143,2,24000,48000
I002345,O00914,B0007,1,42000,42000
I002346,O00914,B0158,3,26000,78000
I002347,O00914,B0101,1,31000,31000
I002348,O00914,B0079,1,25000,25000
I002349,O00915,B0105,2,34000,68000
I002350,O00915,B0140,1,28000,28000
I002351,O00915,B0164,1,31000,31000
I002352,O00915,B0042,1,22000,22000
I002353,O00916,B0071,2,42000,84000
I002354,O00917,B0020,3,34000,102000
I002355,O00917,B0025,2,41000,82000
I002356,O00917,B0034,3,44000,132000
I002357,O00918,B0001,3,13000,39000
I002358,O00918,B0067,1,35000,35000
I002359,O00918,B0109,3,11000,33000
I002360,O00918,B0154,1,28000,28000
I002361,O00919,B0178,1,11000,11000
I002362,O00919,B0130,1,37000,37000
I002363,O00920,B0074,2,34000,68000
I002364,O00921,B0185,1,13000,13000
I002365,O00922,B0057,1,42000,42000
I002366,O00922,B0167,2,24000,48000
I002367,O00922,B0107,1,31000,31000
I002368,O00922,B0178,1,11000,11000
I002369,O00923,B0194,3,21000,63000
I002370,O00923,B0188,1,33000,33000
I002371,O00923,B0001,1,13000,13000
I002372,O00923,B0079,2,25000,50000
I002373,O00924,B0065,1,25000,25000
I002374,O00924,B0115,1,9000,9000
I002375,O00925,B0175,1,12000,12000
I002376,O00925,B0001,1,13000,13000
I002377,O00925,B0097,1,38000,38000
I002378,O00925,B0043,3,44000,132000
I002379,O00926,B0175,1,12000,12000
I002380,O00926,B0184,1,41000,41000
I002381,O00926,B0092,1,18000,18000
I002382,O00926,B0187,1,36000,36000
I002383,O00927,B0114,1,36000,36000
I002384,O00927,B0004,2,37000,74000
I002385,O00927,B0153,1,20000,20000
I002386,O00927,B0102,1,39000,39000
I002387,O00928,B0191,3,19000,57000
I002388,O00929,B0078,1,16000,16000
I002389,O00929,B0044,1,10000,10000
I002390,O00930,B0125,1,37000,37000
I002391,O00930,B0048,1,11000,11000
I002392,O00930,B0002,1,13000,13000
I002393,O00931,B0181,2,30000,60000
I002394,O00931,B0200,3,44000,132000
I002395,O00931,B0148,1,19000,19000
I002396,O00931,B0113,3,40000,120000
I002397,O00932,B0046,2,37000,74000
I002398,O00932,B0059,3,20000,60000
I002399,O00932,B0085,2,39000,78000
I002400,O00933,B0125,3,37000,111000
I002401,O00933,B0070,1,26000,26000
I002402,O00934,B0112,2,33000,66000
I002403,O00934,B0001,2,13000,26000
I002404,O00934,B0099,2,18000,36000
I002405,O00934,B0059,2,20000,40000
I002406,O00935,B0083,2,20000,40000
I002407,O00935,B0076,2,9000,18000
I002408,O00935,B0026,1,18000,18000
I002409,O00935,B0053,1,9000,9000
I002410,O00936,B0160,1,33000,33000
I002411,O00936,B0053,2,9000,18000
I002412,O00937,B0051,1,9000,9000
I002413,O00937,B0032,2,33000,66000
I002414,O00938,B0098,1,26000,26000
I002415,O00939,B0171,3,35000,105000
I002416,O00939,B0157,1,37000,37000
I002417,O00939,B0065,2,25000,50000
I002418,O00940,B0034,1,44000,44000
I002419,O00941,B0047,2,42000,84000
I002420,O00941,B0027,1,39000,39000
I002421,O00941,B0191,1,19000,19000
I002422,O00942,B0161,1,30000,30000
I002423,O00942,B0024,1,36000,36000
I002424,O00942,B0173,1,31000,31000
I002425,O00943,B0136,1,41000,41000
I002426,O00944,B0161,3,30000,90000
I002427,O00944,B0180,1,29000,29000
I002428,O00945,B0119,2,36000,72000
I002429,O00945,B0085,1,39000,39000
I002430,O00946,B0182,3,17000,51000
I002431,O00947,B0098,3,26000,78000
I002432,O00947,B0076,1,9000,9000
I002433,O00947,B0100,1,15000,15000
I002434,O00948,B0014,3,29000,87000
I002435,O00948,B0022,3,22000,66000
I002436,O00948,B0158,1,26000,26000
I002437,O00948,B0088,1,43000,43000
I002438,O00949,B0190,1,37000,37000
I002439,O00949,B0016,1,19000,19000
I002440,O00950,B0160,1,33000,33000
I002441,O00950,B0177,1,24000,24000
I002442,O00950,B0194,2,21000,42000
I002443,O00951,B0125,2,37000,74000
I002444,O00951,B0008,3,36000,108000
I002445,O00951,B0108,1,31000,31000
I002446,O00951,B0166,1,43000,43000
I002447,O00952,B0067,1,35000,35000
I002448,O00952,B0017,2,17000,34000
I002449,O00952,B0199,3,33000,99000
I002450,O00952,B0026,1,18000,18000
I002451,O00953,B0156,1,35000,35000
I002452,O00954,B0014,2,29000,58000
I002453,O00954,B0089,1,44000,44000
I002454,O00954,B0072,1,29000,29000
I002455,O00955,B0016,1,19000,19000
I002456,O00955,B0148,1,19000,19000
I002457,O00956,B0049,1,36000,36000
I002458,O00956,B0166,1,43000,43000
I002459,O00957,B0090,3,33000,99000
I002460,O00958,B0051,3,9000,27000
I002461,O00958,B0177,1,24000,24000
I002462,O00959,B0187,1,36000,36000
I002463,O00959,B0154,1,28000,28000
I002464,O00959,B0004,1,37000,37000
I002465,O00959,B0100,2,15000,30000
I002466,O00960,B0195,1,14000,14000
I002467,O00960,B0009,1,24000,24000
I002468,O00961,B0008,1,36000,36000
I002469,O00962,B0044,1,10000,10000
I002470,O00962,B0048,1,11000,11000
I002471,O00962,B0164,1,31000,31000
I002472,O00962,B0138,1,40000,40000
I002473,O00963,B0076,1,9000,9000
I002474,O00963,B0072,2,29000,58000
I002475,O00963,B0008,3,36000,108000
I002476,O00963,B0149,2,44000,88000
I002477,O00964,B0173,3,31000,93000
I002478,O00964,B0072,1,29000,29000
I002479,O00965,B0013,1,19000,19000
I002480,O00965,B0182,3,17000,51000
I002481,O00965,B0190,3,37000,111000
I002482,O00965,B0124,1,19000,19000
I002483,O00966,B0035,2,31000,62000
I002484,O00966,B0007,2,42000,84000
I002485,O00966,B0006,3,16000,48000
I002486,O00967,B0159,1,17000,17000
I002487,O00967,B0161,2,30000,60000
I002488,O00967,B0188,2,33000,66000
I002489,O00968,B0157,1,37000,37000
I002490,O00968,B0105,2,34000,68000
I002491,O00969,B0107,1,31000,31000
I002492,O00970,B0047,2,42000,84000
I002493,O00970,B0126,1,28000,28000
I002494,O00970,B0084,1,31000,31000
I002495,O00971,B0058,1,33000,33000
I002496,O00971,B0017,1,17000,17000
I002497,O00971,B0038,1,32000,32000
I002498,O00971,B0188,3,33000,99000
I002499,O00972,B0087,3,22000,66000
I002500,O00972,B0054,1,18000,18000
I002501,O00972,B0074,3,34000,102000
I002502,O00972,B0134,3,29000,87000
I002503,O00973,B0157,1,37000,37000
I002504,O00974,B0132,1,34000,34000
I002505,O00974,B0061,1,32000,32000
I002506,O00975,B0118,1,26000,26000
I002507,O00975,B0120,1,38000,38000
I002508,O00975,B0061,2,32000,64000
I002509,O00975,B0157,1,37000,37000
I002510,O00976,B0063,1,28000,28000
I002511,O00976,B0154,1,28000,28000
I002512,O00977,B0104,2,40000,80000
I002513,O00977,B0084,2,31000,62000
I002514,O00978,B0147,1,43000,43000
I002515,O00979,B0139,2,20000,40000
I002516,O00980,B0080,1,16000,16000
I002517,O00980,B0010,3,12000,36000
I002518,O00981,B0027,2,39000,78000
I002519,O00981,B0195,1,14000,14000
I002520,O00982,B0094,3,29000,87000
I002521,O00982,B0048,2,11000,22000
I002522,O00982,B0182,2,17000,34000
I002523,O00983,B0070,3,26000,78000
I002524,O00984,B0108,2,31000,62000
I002525,O00984,B0198,1,38000,38000
I002526,O00984,B0160,2,33000,66000
I002527,O00985,B0129,1,38000,38000
I002528,O00986,B0192,1,40000,40000
I002529,O00986,B0097,1,38000,38000
I002530,O00986,B0114,3,36000,108000
I002531,O00987,B0170,3,34000,102000
I002532,O00987,B0128,2,30000,60000
I002533,O00987,B0161,1,30000,30000
I002534,O00987,B0112,3,33000,99000
I002535,O00988,B0136,1,41000,41000
I002536,O00988,B0079,1,25000,25000
I002537,O00989,B0105,1,34000,34000
I002538,O00989,B0128,2,30000,60000
I002539,O00990,B0033,1,40000,40000
I002540,O00991,B0152,1,37000,37000
I002541,O00991,B0057,1,42000,42000
I002542,O00991,B0095,3,9000,27000
I002543,O00991,B0165,1,36000,36000
I002544,O00992,B0006,1,16000,16000
I002545,O00992,B0196,1,19000,19000
I002546,O00992,B0189,1,38000,38000
I002547,O00993,B0001,1,13000,13000
I002548,O00993,B0172,3,42000,126000
I002549,O00993,B0187,2,36000,72000
I002550,O00994,B0044,1,10000,10000
I002551,O00994,B0152,2,37000,74000
I002552,O00995,B0126,1,28000,28000
I002553,O00995,B0136,2,41000,82000
I002554,O00995,B0084,3,31000,93000
I002555,O00996,B0168,1,27000,27000
I002556,O00996,B0021,3,18000,54000
I002557,O00996,B0034,1,44000,44000
I002558,O00996,B0060,2,37000,74000
I002559,O00997,B0182,1,17000,17000
I002560,O00997,B0059,1,20000,20000
I002561,O00997,B0171,1,35000,35000
I002562,O00998,B0146,1,24000,24000
I002563,O00998,B0042,1,22000,22000
I002564,O00998,B0183,1,22000,22000
I002565,O00999,B0103,1,13000,13000
I002566,O00999,B0159,1,17000,17000
I002567,O01000,B0005,1,9000,9000
I002568,O01001,B0017,1,17000,17000
I002569,O01001,B0160,1,33000,33000
I002570,O01002,B0012,2,44000,88000
I002571,O01002,B0036,3,28000,84000
I002572,O01002,B0048,1,11000,11000
I002573,O01002,B0080,1,16000,16000
I002574,O01003,B0117,3,25000,75000
I002575,O01003,B0087,1,22000,22000
I002576,O01003,B0016,1,19000,19000
I002577,O01003,B0015,1,23000,23000
I002578,O01004,B0126,1,28000,28000
I002579,O01005,B0181,3,30000,90000
I002580,O01005,B0173,1,31000,31000
I002581,O01006,B0155,3,41000,123000
I002582,O01007,B0051,3,9000,27000
I002583,O01008,B0097,1,38000,38000
I002584,O01008,B0028,1,36000,36000
I002585,O01009,B0171,1,35000,35000
I002586,O01009,B0045,1,27000,27000
I002587,O01009,B0061,2,32000,64000
I002588,O01009,B0023,1,14000,14000
I002589,O01010,B0087,3,22000,66000
I002590,O01011,B0008,2,36000,72000
I002591,O01011,B0091,2,35000,70000
I002592,O01011,B0063,1,28000,28000
I002593,O01012,B0096,1,34000,34000
I002594,O01012,B0029,3,16000,48000
I002595,O01013,B0129,1,38000,38000
I002596,O01013,B0013,2,19000,38000
I002597,O01013,B0015,1,23000,23000
I002598,O01014,B0142,2,43000,86000
I002599,O01014,B0022,1,22000,22000
I002600,O01014,B0073,1,11000,11000
I002601,O01014,B0111,1,19000,19000
I002602,O01015,B0135,1,27000,27000
I002603,O01016,B0133,1,9000,9000
I002604,O01016,B0080,1,16000,16000
I002605,O01016,B0168,1,27000,27000
I002606,O01017,B0159,2,17000,34000
I002607,O01017,B0188,1,33000,33000
I002608,O01017,B0132,1,34000,34000
I002609,O01017,B0080,1,16000,16000
I002610,O01018,B0047,2,42000,84000
I002611,O01018,B0137,1,18000,18000
I002612,O01018,B0043,1,44000,44000
I002613,O01018,B0132,3,34000,102000
I002614,O01019,B0036,1,28000,28000
I002615,O01019,B0149,3,44000,132000
I002616,O01020,B0103,1,13000,13000
I002617,O01021,B0106,1,21000,21000
I002618,O01021,B0159,1,17000,17000
I002619,O01021,B0088,2,43000,86000
I002620,O01021,B0040,1,17000,17000
I002621,O01022,B0018,3,25000,75000
I002622,O01022,B0051,1,9000,9000
I002623,O01022,B0160,1,33000,33000
I002624,O01022,B0016,1,19000,19000
I002625,O01023,B0122,2,12000,24000
I002626,O01023,B0184,2,41000,82000
I002627,O01023,B0191,1,19000,19000
I002628,O01023,B0175,1,12000,12000
I002629,O01024,B0093,1,15000,15000
I002630,O01024,B0004,1,37000,37000
I002631,O01024,B0112,1,33000,33000
I002632,O01025,B0058,3,33000,99000
I002633,O01025,B0123,3,41000,123000
I002634,O01026,B0035,2,31000,62000
I002635,O01026,B0180,1,29000,29000
I002636,O01026,B0143,3,24000,72000
I002637,O01026,B0158,3,26000,78000
I002638,O01027,B0099,3,18000,54000
I002639,O01027,B0103,3,13000,39000
I002640,O01027,B0058,1,33000,33000
I002641,O01028,B0045,1,27000,27000
I002642,O01028,B0113,1,40000,40000
I002643,O01028,B0105,3,34000,102000
I002644,O01028,B0067,1,35000,35000
I002645,O01029,B0162,1,27000,27000
I002646,O01029,B0195,2,14000,28000
I002647,O01029,B0045,2,27000,54000
I002648,O01030,B0189,2,38000,76000
I002649,O01031,B0196,3,19000,57000
I002650,O01031,B0126,2,28000,56000
I002651,O01031,B0069,2,25000,50000
I002652,O01032,B0125,1,37000,37000
I002653,O01032,B0005,1,9000,9000
I002654,O01033,B0161,1,30000,30000
I002655,O01033,B0155,2,41000,82000
I002656,O01033,B0151,3,12000,36000
I002657,O01033,B0133,2,9000,18000
I002658,O01034,B0073,1,11000,11000
I002659,O01035,B0150,1,15000,15000
I002660,O01036,B0164,1,31000,31000
I002661,O01036,B0187,1,36000,36000
I002662,O01036,B0084,1,31000,31000
I002663,O01036,B0125,1,37000,37000
I002664,O01037,B0018,2,25000,50000
I002665,O01037,B0188,1,33000,33000
I002666,O01037,B0072,1,29000,29000
I002667,O01038,B0139,2,20000,40000
I002668,O01038,B0048,3,11000,33000
I002669,O01039,B0194,1,21000,21000
I002670,O01040,B0162,1,27000,27000
I002671,O01040,B0168,1,27000,27000
I002672,O01040,B0095,2,9000,18000
I002673,O01040,B0031,2,15000,30000
I002674,O01041,B0188,1,33000,33000
I002675,O01041,B0093,3,15000,45000
I002676,O01042,B0086,1,21000,21000
I002677,O01042,B0015,1,23000,23000
I002678,O01042,B0112,1,33000,33000
I002679,O01043,B0061,1,32000,32000
I002680,O01044,B0117,1,25000,25000
I002681,O01045,B0179,1,33000,33000
I002682,O01045,B0003,1,29000,29000
I002683,O01045,B0184,1,41000,41000
I002684,O01046,B0128,1,30000,30000
I002685,O01046,B0180,2,29000,58000
I002686,O01047,B0135,1,27000,27000
I002687,O01048,B0182,3,17000,51000
I002688,O01048,B0150,1,15000,15000
I002689,O01048,B0086,1,21000,21000
I002690,O01048,B0198,2,38000,76000
I002691,O01049,B0114,2,36000,72000
I002692,O01049,B0141,1,13000,13000
I002693,O01049,B0194,1,21000,21000
I002694,O01049,B0169,2,24000,48000
I002695,O01050,B0100,1,15000,15000
I002696,O01050,B0110,3,15000,45000
I002697,O01050,B0179,1,33000,33000
I002698,O01050,B0064,3,18000,54000
I002699,O01051,B0005,1,9000,9000
I002700,O01051,B0052,1,35000,35000
I002701,O01051,B0021,1,18000,18000
I002702,O01052,B0096,2,34000,68000
I002703,O01053,B0038,2,32000,64000
I002704,O01053,B0197,2,28000,56000
I002705,O01054,B0102,2,39000,78000
I002706,O01054,B0175,1,12000,12000
I002707,O01054,B0189,2,38000,76000
I002708,O01055,B0037,1,20000,20000
I002709,O01055,B0094,1,29000,29000
I002710,O01055,B0173,1,31000,31000
I002711,O01056,B0013,1,19000,19000
I002712,O01056,B0038,1,32000,32000
I002713,O01057,B0007,1,42000,42000
I002714,O01057,B0018,2,25000,50000
I002715,O01057,B0026,1,18000,18000
I002716,O01057,B0072,1,29000,29000
I002717,O01058,B0103,1,13000,13000
I002718,O01058,B0043,2,44000,88000
I002719,O01058,B0089,2,44000,88000
I002720,O01058,B0017,1,17000,17000
I002721,O01059,B0180,1,29000,29000
I002722,O01059,B0031,1,15000,15000
I002723,O01060,B0102,2,39000,78000
I002724,O01060,B0069,1,25000,25000
I002725,O01060,B0070,1,26000,26000
I002726,O01061,B0118,3,26000,78000
I002727,O01061,B0155,1,41000,41000
I002728,O01061,B0192,3,40000,120000
I002729,O01061,B0055,1,14000,14000
I002730,O01062,B0105,1,34000,34000
I002731,O01062,B0081,2,31000,62000
I002732,O01062,B0158,2,26000,52000
I002733,O01062,B0025,1,41000,41000
I002734,O01063,B0016,3,19000,57000
I002735,O01064,B0039,2,30000,60000
I002736,O01064,B0113,2,40000,80000
I002737,O01064,B0128,2,30000,60000
I002738,O01065,B0146,2,24000,48000
I002739,O01066,B0094,1,29000,29000
I002740,O01066,B0136,1,41000,41000
I002741,O01066,B0110,1,15000,15000
I002742,O01067,B0093,2,15000,30000
I002743,O01067,B0195,1,14000,14000
I002744,O01067,B0023,2,14000,28000
I002745,O01068,B0157,3,37000,111000
I002746,O01068,B0109,3,11000,33000
I002747,O01069,B0146,2,24000,48000
I002748,O01069,B0086,1,21000,21000
I002749,O01069,B0042,2,22000,44000
I002750,O01069,B0036,1,28000,28000
I002751,O01070,B0084,3,31000,93000
I002752,O01070,B0104,1,40000,40000
I002753,O01070,B0128,1,30000,30000
I002754,O01070,B0134,1,29000,29000
I002755,O01071,B0140,1,28000,28000
I002756,O01071,B0066,2,30000,60000
I002757,O01071,B0188,1,33000,33000
I002758,O01072,B0073,1,11000,11000
I002759,O01072,B0125,1,37000,37000
I002760,O01072,B0127,2,16000,32000
I002761,O01072,B0182,2,17000,34000
I002762,O01073,B0084,3,31000,93000
I002763,O01073,B0017,1,17000,17000
I002764,O01073,B0073,1,11000,11000
I002765,O01074,B0075,1,18000,18000
I002766,O01075,B0040,1,17000,17000
I002767,O01075,B0165,1,36000,36000
I002768,O01075,B0169,1,24000,24000
I002769,O01075,B0130,1,37000,37000
I002770,O01076,B0042,1,22000,22000
I002771,O01076,B0200,1,44000,44000
I002772,O01077,B0037,1,20000,20000
I002773,O01077,B0159,1,17000,17000
I002774,O01077,B0168,1,27000,27000
I002775,O01078,B0025,1,41000,41000
I002776,O01078,B0119,1,36000,36000
I002777,O01079,B0037,1,20000,20000
I002778,O01080,B0100,1,15000,15000
I002779,O01080,B0013,1,19000,19000
I002780,O01081,B0115,2,9000,18000
I002781,O01081,B0050,3,17000,51000
I002782,O01081,B0119,1,36000,36000
I002783,O01082,B0045,1,27000,27000
I002784,O01082,B0129,1,38000,38000
I002785,O01083,B0110,1,15000,15000
I002786,O01083,B0141,1,13000,13000
I002787,O01083,B0161,1,30000,30000
I002788,O01083,B0023,3,14000,42000
I002789,O01084,B0014,1,29000,29000
I002790,O01085,B0172,2,42000,84000
I002791,O01085,B0115,3,9000,27000
